Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,2011,Poverty Severity ($1.90 a day),1.0.PSev.1.90usd,2.14234066009521
Brazil,BRA,2009,Poverty Severity ($1.90 a day),1.0.PSev.1.90usd,2.01095533370972
Brazil,BRA,2008,Poverty Severity ($1.90 a day),1.0.PSev.1.90usd,2.02428674697876
Brazil,BRA,2007,Poverty Severity ($1.90 a day),1.0.PSev.1.90usd,2.51376843452454
Brazil,BRA,2006,Poverty Severity ($1.90 a day),1.0.PSev.1.90usd,2.08692598342896
Brazil,BRA,2005,Poverty Severity ($1.90 a day),1.0.PSev.1.90usd,2.40041089057922
Brazil,BRA,2004,Poverty Severity ($1.90 a day),1.0.PSev.1.90usd,2.80176401138306
Brazil,BRA,2003,Poverty Severity ($1.90 a day),1.0.PSev.1.90usd,3.38822317123413
Brazil,BRA,2002,Poverty Severity ($1.90 a day),1.0.PSev.1.90usd,3.01511669158936
Brazil,BRA,2001,Poverty Severity ($1.90 a day),1.0.PSev.1.90usd,3.75911545753479
Brazil,BRA,2014,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,2.02255582809448
Brazil,BRA,2012,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,2.83618807792664
Brazil,BRA,2011,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,3.34490942955017
Brazil,BRA,2009,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,3.47254967689514
Brazil,BRA,2008,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,3.56454849243164
Brazil,BRA,2007,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,4.34056615829468
Brazil,BRA,2006,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,4.15865325927734
Brazil,BRA,2005,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,4.91096925735474
Brazil,BRA,2004,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,5.61694622039795
Brazil,BRA,2003,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,6.54167556762695
Brazil,BRA,2002,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,6.04941511154175
Brazil,BRA,2001,Poverty Severity ($2.50 a day),1.0.PSev.2.5usd,7.02677392959595
Brazil,BRA,2014,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,3.87499356269836
Brazil,BRA,2012,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,4.97996854782104
Brazil,BRA,2011,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,5.91475343704224
Brazil,BRA,2009,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,6.5976390838623
Brazil,BRA,2008,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,6.90660333633423
Brazil,BRA,2007,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,8.16029930114746
Brazil,BRA,2006,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,8.36760520935059
Brazil,BRA,2005,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,9.80887985229492
Brazil,BRA,2004,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,10.914119720459
Brazil,BRA,2003,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,12.1583051681519
Brazil,BRA,2002,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,11.5817909240723
Brazil,BRA,2001,Poverty Severity ($4 a day),1.0.PSev.Poor4uds,12.6909198760986
Brazil,BRA,2014,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,8.75602722167969
Brazil,BRA,2012,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,10.5662078857422
Brazil,BRA,2011,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,13.0404253005981
Brazil,BRA,2009,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,13.110499382019
Brazil,BRA,2008,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,13.6826152801514
Brazil,BRA,2007,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,15.8268632888794
Brazil,BRA,2006,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,17.8201026916504
Brazil,BRA,2005,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,19.9451847076416
Brazil,BRA,2004,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,21.6801910400391
Brazil,BRA,2003,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,25.392204284668
Brazil,BRA,2002,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,24.4862060546875
Brazil,BRA,2001,Poverty Headcount ($1.90 a day)-Rural,1.1.HCount.1.90usd,28.0317459106445
Brazil,BRA,2014,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,18.0040416717529
Brazil,BRA,2012,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,21.7283191680908
Brazil,BRA,2011,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,25.0988502502441
Brazil,BRA,2009,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,26.6341037750244
Brazil,BRA,2008,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,29.6837463378906
Brazil,BRA,2007,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,32.9771156311035
Brazil,BRA,2006,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,35.0177040100098
Brazil,BRA,2005,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,39.3142547607422
Brazil,BRA,2004,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,41.5698432922363
Brazil,BRA,2003,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,45.4435386657715
Brazil,BRA,2002,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,46.1046409606934
Brazil,BRA,2001,Poverty Headcount ($2.50 a day)-Rural,1.1.HCount.2.5usd,48.2694702148438
Brazil,BRA,2014,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,28.3683395385742
Brazil,BRA,2012,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,24.0541763305664
Brazil,BRA,2011,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,20.6879806518555
Brazil,BRA,2009,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,18.6602478027344
Brazil,BRA,2008,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,14.703483581543
Brazil,BRA,2007,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,13.18505859375
Brazil,BRA,2006,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,11.3970947265625
Brazil,BRA,2005,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,9.5457763671875
Brazil,BRA,2004,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,9.19342041015625
Brazil,BRA,2003,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,8.7928466796875
Brazil,BRA,2002,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,7.72315216064453
Brazil,BRA,2001,Middle Class ($10-50 a day) Headcount-Rural,1.1.HCount.Mid10to50,7.28140258789063
Brazil,BRA,2014,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,34.4398727416992
Brazil,BRA,2012,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,39.2881050109863
Brazil,BRA,2011,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,43.4566307067871
Brazil,BRA,2009,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,45.6616134643555
Brazil,BRA,2008,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,48.4604682922363
Brazil,BRA,2007,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,52.3220481872559
Brazil,BRA,2006,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,54.6254272460938
Brazil,BRA,2005,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,60.3282928466797
Brazil,BRA,2004,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,61.8683967590332
Brazil,BRA,2003,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,64.6178283691406
Brazil,BRA,2002,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,66.1391525268555
Brazil,BRA,2001,Poverty Headcount ($4 a day)-Rural,1.1.HCount.Poor4uds,66.6034088134766
Brazil,BRA,2014,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,36.3124618530273
Brazil,BRA,2012,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,35.9229698181152
Brazil,BRA,2011,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,35.169620513916
Brazil,BRA,2009,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,35.0936050415039
Brazil,BRA,2008,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,36.2661476135254
Brazil,BRA,2007,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,33.9902229309082
Brazil,BRA,2006,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,33.5495300292969
Brazil,BRA,2005,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,29.7280426025391
Brazil,BRA,2004,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,28.5374794006348
Brazil,BRA,2003,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,26.2082977294922
Brazil,BRA,2002,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,25.7768096923828
Brazil,BRA,2001,Vulnerable ($4-10 a day) Headcount-Rural,1.1.HCount.Vul4to10,25.69775390625
Brazil,BRA,2014,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,3.24709391593933
Brazil,BRA,2012,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,4.39279699325562
Brazil,BRA,2011,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,5.71782827377319
Brazil,BRA,2009,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,5.59792995452881
Brazil,BRA,2008,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,5.73682451248169
Brazil,BRA,2007,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,6.83541011810303
Brazil,BRA,2006,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,7.17358303070068
Brazil,BRA,2005,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,7.60187101364136
Brazil,BRA,2004,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,8.20188426971436
Brazil,BRA,2003,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,10.2072973251343
Brazil,BRA,2002,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,9.69613075256348
Brazil,BRA,2001,Poverty Gap ($1.90 a day)-Rural,1.1.PGap.1.90usd,11.6072235107422
Brazil,BRA,2014,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,7.20892333984375
Brazil,BRA,2012,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,9.07536125183105
Brazil,BRA,2011,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,11.0638437271118
Brazil,BRA,2009,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,11.2009239196777
Brazil,BRA,2008,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,12.0471019744873
Brazil,BRA,2007,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,13.8539962768555
Brazil,BRA,2006,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,15.0079803466797
Brazil,BRA,2005,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,16.5813903808594
Brazil,BRA,2004,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,17.7208957672119
Brazil,BRA,2003,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,20.3839893341064
Brazil,BRA,2002,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,20.2864665985107
Brazil,BRA,2001,Poverty Gap ($2.50 a day)-Rural,1.1.PGap.2.5usd,22.597620010376
Brazil,BRA,2014,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,14.3548526763916
Brazil,BRA,2012,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,17.1400775909424
Brazil,BRA,2011,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,19.8732433319092
Brazil,BRA,2009,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,20.7893886566162
Brazil,BRA,2008,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,22.4448852539063
Brazil,BRA,2007,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,24.9412021636963
Brazil,BRA,2006,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,26.5783824920654
Brazil,BRA,2005,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,29.159387588501
Brazil,BRA,2004,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,30.7312908172607
Brazil,BRA,2003,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,33.6121253967285
Brazil,BRA,2002,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,34.0289840698242
Brazil,BRA,2001,Poverty Gap ($4 a day)-Rural,1.1.PGap.Poor4uds,35.9503936767578
Brazil,BRA,2014,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,1.77370190620422
Brazil,BRA,2012,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,2.67744660377502
Brazil,BRA,2011,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,3.49483060836792
Brazil,BRA,2009,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,3.41727447509766
Brazil,BRA,2008,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,3.50767135620117
Brazil,BRA,2007,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,4.30219841003418
Brazil,BRA,2006,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,4.09196853637695
Brazil,BRA,2005,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,4.24438667297363
Brazil,BRA,2004,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,4.55038833618164
Brazil,BRA,2003,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,5.92802810668945
Brazil,BRA,2002,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,5.54428720474243
Brazil,BRA,2001,Poverty Severity ($1.90 a day)-Rural,1.1.PSev.1.90usd,6.85029602050781
Brazil,BRA,2014,Poverty Severity ($2.50 a day)-Rural,1.1.PSev.2.5usd,4.06310319900513
Brazil,BRA,2012,Poverty Severity ($2.50 a day)-Rural,1.1.PSev.2.5usd,5.35556507110596
Brazil,BRA,2011,Poverty Severity ($2.50 a day)-Rural,1.1.PSev.2.5usd,6.73597240447998
Brazil,BRA,2009,Poverty Severity ($2.50 a day)-Rural,1.1.PSev.2.5usd,6.69394779205322
Brazil,BRA,2008,Poverty Severity ($2.50 a day)-Rural,1.1.PSev.2.5usd,7.04633951187134
Brazil,BRA,2007,Poverty Severity ($2.50 a day)-Rural,1.1.PSev.2.5usd,8.28789806365967
Brazil,BRA,2006,Poverty Severity ($2.50 a day)-Rural,1.1.PSev.2.5usd,8.74404621124268
Brazil,BRA,2005,Poverty Severity ($2.50 a day)-Rural,1.1.PSev.2.5usd,9.48290538787842
Brazil,BRA,2004,Poverty Severity ($2.50 a day)-Rural,1.1.PSev.2.5usd,10.1793193817139
Brazil,BRA,2003,Poverty Severity ($2.50 a day)-Rural,1.1.PSev.2.5usd,12.2131147384644
